seed,noise_level,true_degree,true_coefficients,selected_degree,selected_coefficients,c1,c2,source_file,true_coeff_0,true_coeff_1,true_coeff_2,true_coeff_3,true_coeff_4,true_coeff_5,true_coeff_6,imse,imae,maxerr,metrics_success
3899,high,1,"[7.62183786517403, -6.393996402406176]",1,"[7.704389008554869, -6.549088977567622]",0.8,0.2,polynomial_params_deg1_noise_level_high.csv,7.62183786517403,-6.393996402406176,,,,,,0.002029524154097346,0.03893465302656319,0.08255021889555803,True
3900,high,1,"[-17.467241815095235, -14.317232012309251]",1,"[-17.732459383029855, -14.259764762197664]",0.2,0.8,polynomial_params_deg1_noise_level_high.csv,-17.467241815095235,-14.317232012309251,,,,,,0.05619986230913161,0.23648394287882624,0.2652172253803293,True
301,low,2,"[5.004850112488516, -8.816734351362324, -5.436571942509604]",1,"[5.486985123055949, -13.387453407809135]",0.5714285714285714,0.4285714285714285,polynomial_params_deg2_noise_level_low.csv,5.004850112488516,-8.816734351362324,-5.436571942509604,,,,,0.22675724032128014,0.38758824408200376,0.47855643773345136,True
302,low,2,"[-4.668092780376073, -9.476805609710423, -4.371036999759365]",2,"[-3.945739943712016, -10.56207293370524, -4.852133875596029]",0.3333333333333333,0.6666666666666666,polynomial_params_deg2_noise_level_low.csv,-4.668092780376073,-9.476805609710423,-4.371036999759365,,,,,0.20611848377193542,0.39382980824943237,0.7223463675193114,True
303,low,2,"[-19.28322419913369, 42.51662156906654, -29.8284615774836]",2,"[-19.284185132352263, 42.575744170027775, -30.596338094241965]",0.8,0.2,polynomial_params_deg2_noise_level_low.csv,-19.28322419913369,42.51662156906654,-29.8284615774836,,,,,0.09682863042525434,0.2273656438825259,0.7097060470542473,True
304,low,2,"[60.54106052772023, -42.1894453906214, 47.65878524263239]",2,"[61.17573033458865, -44.858218633002856, 50.354003024395745]",0.2,0.8,polynomial_params_deg2_noise_level_low.csv,60.54106052772023,-42.1894453906214,47.65878524263239,,,,,0.07989230024265348,0.20548993589356676,0.661098122895325,True
305,low,2,"[-7.679208037002036, -5.812495789353225, -7.652687053235895]",2,"[-7.387513412834692, -4.979885964579419, -9.303974832183611]",0.2,0.8,polynomial_params_deg2_noise_level_low.csv,-7.679208037002036,-5.812495789353225,-7.652687053235895,,,,,0.09582981004535304,0.28398855993533023,0.3966489406026721,True
306,low,2,"[-5.169491013516479, 5.67829760680069, 5.917984956819622]",2,"[-5.386843612659482, 4.501043372004769, 7.701792644722861]",0.5714285714285714,0.4285714285714285,polynomial_params_deg2_noise_level_low.csv,-5.169491013516479,5.67829760680069,5.917984956819622,,,,,0.09301683585790482,0.2811383773294563,0.41158983989819964,True
307,low,2,"[6.59143413244874, 5.934068909235103, 6.166800863665502]",2,"[6.5023718187145505, 3.3952292632538223, 9.793558877978832]",0.2,0.8,polynomial_params_deg2_noise_level_low.csv,6.59143413244874,5.934068909235103,6.166800863665502,,,,,0.1940738603794959,0.39286962206598364,0.5333783338937774,True
308,low,2,"[24.10514159312252, 39.22936379386523, -24.395642148733383]",2,"[23.689120263609016, 40.75770012078483, -25.531484529458027]",0.5714285714285714,0.4285714285714285,polynomial_params_deg2_noise_level_low.csv,24.10514159312252,39.22936379386523,-24.395642148733383,,,,,0.02093331361179175,0.10733918258569759,0.09809312153645067,True
309,low,2,"[13.6944254809217, -3.87347189670316, -7.712121625424316]",2,"[13.803301891730873, -4.54377161337399, -7.199701111257262]",0.2,0.8,polynomial_params_deg2_noise_level_low.csv,13.6944254809217,-3.87347189670316,-7.712121625424316,,,,,0.006612447111090682,0.07498498124875257,0.11032915266213905,True
310,low,2,"[-3.860693808250773, 7.400889801102721, 7.781310458136216]",4,"[-8.860617140819837, 71.21772719610317, -216.29153462273771, 299.3299027401544, -134.26294920811773]",0.5714285714285714,0.4285714285714285,polynomial_params_deg2_noise_level_low.csv,-3.860693808250773,7.400889801102721,7.781310458136216,,,,,1.1889181808435805,0.7453088126309246,1.1034657681100326,True
311,low,2,"[6.055995815510057, 13.61632032838268, 3.9558984330423352]",2,"[6.648472826645311, 8.87106943531842, 8.854036910194925]",0.6666666666666666,0.3333333333333333,polynomial_params_deg2_noise_level_low.csv,6.055995815510057,13.61632032838268,3.9558984330423352,,,,,0.15697270201201025,0.35318655852872,0.556806851660772,True
312,low,2,"[-40.15166821919775, 28.74101342639056, -19.269161384926463]",2,"[-40.14871048127016, 29.900103619326487, -20.789209387552823]",0.3333333333333333,0.6666666666666666,polynomial_params_deg2_noise_level_low.csv,-40.15166821919775,28.74101342639056,-19.269161384926463,,,,,0.029442609012439253,0.15335298806102213,0.22391952220002054,True
313,low,2,"[-5.981503062417652, 6.62505477303259, 8.041637719044418]",3,"[-4.775037481054934, -8.464113674952804, 48.661412431113334, -29.14001878052164]",0.0,1.0,polynomial_params_deg2_noise_level_low.csv,-5.981503062417652,6.62505477303259,8.041637719044418,,,,,0.4035398785745303,0.4765789972340304,0.5668345498881022,True
314,low,2,"[-37.46128021426772, -52.27737363079692, 54.90486445510422]",2,"[-36.600059830853056, -56.48265759483503, 58.87020241871097]",0.8,0.2,polynomial_params_deg2_noise_level_low.csv,-37.46128021426772,-52.27737363079692,54.90486445510422,,,,,0.09861023253925866,0.25149820893715025,0.2537169422622867,True
315,low,2,"[-4.388802462556282, 7.670287178861601, 8.198810650617423]",2,"[-4.595754645388871, 6.707675152918656, 9.80900283828186]",0.6666666666666666,0.3333333333333333,polynomial_params_deg2_noise_level_low.csv,-4.388802462556282,7.670287178861601,8.198810650617423,,,,,0.07231123906806936,0.247869089345675,0.35082039924625086,True
316,low,2,"[10.686084966209568, -13.58786478688151, 25.77648024052966]",2,"[10.51768465438839, -12.78233098703546, 24.916679865984662]",0.2,0.8,polynomial_params_deg2_noise_level_low.csv,10.686084966209568,-13.58786478688151,25.77648024052966,,,,,0.0070807290333301945,0.06053471248206641,0.16839551017672783,True
317,low,2,"[24.107848222081792, -17.72745809832864, 28.749621838874987]",2,"[24.886450232439298, -20.07793143566306, 31.00425365568008]",0.2,0.8,polynomial_params_deg2_noise_level_low.csv,24.107848222081792,-17.72745809832864,28.749621838874987,,,,,0.1549669785029343,0.3549092806253274,0.7785879995928049,True
318,low,2,"[-60.21096342399267, -31.84956669337784, 52.920050845566]",2,"[-60.90385326938271, -31.660944795513895, 53.35672115412772]",0.2,0.8,polynomial_params_deg2_noise_level_low.csv,-60.21096342399267,-31.84956669337784,52.920050845566,,,,,0.23887091477068573,0.4530221269374891,0.6928887210256036,True
319,low,2,"[-4.807582786051173, 6.565407984028465, 4.818913702989802]",2,"[-4.833894356663096, 5.873008186015515, 5.723655181184548]",0.5,0.5,polynomial_params_deg2_noise_level_low.csv,-4.807582786051173,6.565407984028465,4.818913702989802,,,,,0.013336158923798316,0.10548691631696179,0.15878518098650463,True
320,low,2,"[-22.86550099334782, 32.50848000548655, -14.889615771176164]",2,"[-23.977951129826085, 35.92140671825556, -17.321214356969794]",0.6666666666666666,0.3333333333333333,polynomial_params_deg2_noise_level_low.csv,-22.86550099334782,32.50848000548655,-14.889615771176164,,,,,0.15997933912889234,0.25899072361912917,1.1124297925829723,True
321,low,2,"[-8.499267823024608, 9.48411939846427, -29.464847493485912]",2,"[-8.632289804169172, 10.984620386103561, -32.379004903157856]",0.2,0.8,polynomial_params_deg2_noise_level_low.csv,-8.499267823024608,9.48411939846427,-29.464847493485912,,,,,0.3391422786803727,0.377190324062065,1.5466526057841392,True
322,low,2,"[-47.76647209230524, 49.106989064451895, -40.10178188087049]",2,"[-47.852507457438605, 47.641429386876055, -38.64589467907675]",0.5,0.5,polynomial_params_deg2_noise_level_low.csv,-47.76647209230524,49.106989064451895,-40.10178188087049,,,,,0.12301863073000639,0.33351946999003446,0.4548594687263332,True
323,low,2,"[-20.55807642844657, -23.85577454260904, 5.813751685015763]",2,"[-20.266845256571823, -26.09685624455555, 7.790720906250481]",0.6666666666666666,0.3333333333333333,polynomial_params_deg2_noise_level_low.csv,-20.55807642844657,-23.85577454260904,5.813751685015763,,,,,0.056535205618352714,0.21214799402752862,0.34388837637784064,True
324,low,2,"[-6.177573910457133, 6.957229618117111, 6.077949900995337]",2,"[-6.673239694375373, 9.4289687537652, 3.778284994060123]",0.5714285714285714,0.4285714285714285,polynomial_params_deg2_noise_level_low.csv,-6.177573910457133,6.957229618117111,6.077949900995337,,,,,0.032542172660265475,0.14798693465848023,0.16850645442283985,True
325,low,2,"[3.4333029081460404, 10.828942182825848, 6.035805855118823]",1,"[1.727195399964965, 18.152716840868994]",0.0,1.0,polynomial_params_deg2_noise_level_low.csv,3.4333029081460404,10.828942182825848,6.035805855118823,,,,,0.3437862521609806,0.45793865765672537,0.5155376428266454,True
326,low,2,"[5.977750554343489, 5.151932231920553, 9.669575123208793]",2,"[5.295221025284693, 6.842088847031607, 8.710640989032774]",0.5714285714285714,0.4285714285714285,polynomial_params_deg2_noise_level_low.csv,5.977750554343489,5.151932231920553,9.669575123208793,,,,,0.07434496226034637,0.19192626749455985,0.6825194543042397,True
327,low,2,"[-30.9516766502281, -43.85706641480407, 58.60976691298319]",2,"[-30.097072885603648, -48.06828798208517, 61.8856530944565]",0.5,0.5,polynomial_params_deg2_noise_level_low.csv,-30.9516766502281,-43.85706641480407,58.60976691298319,,,,,0.15781871290516408,0.35728595696461224,0.49880002493863884,True
328,low,2,"[-5.383047199271527, 7.7105105165846, 5.471030105488576]",1,"[-6.433578157176054, 13.849838554869887]",0.3333333333333333,0.6666666666666666,polynomial_params_deg2_noise_level_low.csv,-5.383047199271527,7.7105105165846,5.471030105488576,,,,,0.2417115346547472,0.4322819874860618,0.6717840373951531,True
329,low,2,"[32.43163311682169, 64.02467684516085, -49.490865146426906]",2,"[32.61203287414761, 63.249779652806424, -49.5980250530962]",0.8,0.2,polynomial_params_deg2_noise_level_low.csv,32.43163311682169,64.02467684516085,-49.490865146426906,,,,,0.12383588364907286,0.283907676248699,0.7016514451165534,True
330,low,2,"[-26.740800336074404, 63.92272021478063, -73.98900842420343]",2,"[-27.696740156317833, 67.58908111105062, -76.46934436958553]",0.5,0.5,polynomial_params_deg2_noise_level_low.csv,-26.740800336074404,63.92272021478063,-73.98900842420343,,,,,0.15394582338965754,0.3416688224083934,0.39893735342375436,True
331,low,2,"[3.6269246022357056, 1.316770927527663, 10.729304840714038]",2,"[4.222541627172342, -0.10937761712347241, 11.859949572528004]",0.3333333333333333,0.6666666666666666,polynomial_params_deg2_noise_level_low.csv,3.6269246022357056,1.316770927527663,10.729304840714038,,,,,0.08167984438269564,0.25942432988239095,0.5956085239035889,True
332,low,2,"[-6.748782062942471, -8.948997414727273, -3.7720195291171184]",1,"[-5.871181956547013, -13.324665931290191]",0.6666666666666666,0.3333333333333333,polynomial_params_deg2_noise_level_low.csv,-6.748782062942471,-8.948997414727273,-3.7720195291171184,,,,,0.11220899029009786,0.2832921075107288,0.3913802646659654,True
333,low,2,"[50.84825433644021, 53.16313529117445, -57.0325061321626]",2,"[49.8494471745503, 58.44315960777573, -62.15254966508697]",0.3333333333333333,0.6666666666666666,polynomial_params_deg2_noise_level_low.csv,50.84825433644021,53.16313529117445,-57.0325061321626,,,,,0.1520579833431619,0.3226294352079122,0.3624438023171166,True
334,low,2,"[-160.98260103253332, 53.78759298880592, -56.21127170766904]",2,"[-160.8959951150608, 52.66001510288282, -55.21558792310918]",0.0,1.0,polynomial_params_deg2_noise_level_low.csv,-160.98260103253332,53.78759298880592,-56.21127170766904,,,,,0.028066100345770662,0.1522766509388622,0.23262994549395444,True
335,low,2,"[20.415651484964005, -15.366594131908675, 28.924285887836632]",2,"[20.438580131363636, -14.102397508827478, 27.314003855085698]",0.2,0.8,polynomial_params_deg2_noise_level_low.csv,20.415651484964005,-15.366594131908675,28.924285887836632,,,,,0.03837377355157404,0.17787291178007328,0.2710518119856644,True
336,low,2,"[5.10033067400426, 7.212920632370277, 4.6558798205536895]",3,"[6.743367503136442, -6.728242882739466, 31.309284284423608, -14.435992647664806]",1.0,0.0,polynomial_params_deg2_noise_level_low.csv,5.10033067400426,7.212920632370277,4.6558798205536895,,,,,0.22253648154906738,0.3560505274447326,0.5980785898665957,True
337,low,2,"[4.203564294642724, 10.444591372125092, 2.2404286559155766]",1,"[3.3013569383441066, 12.881976398831751]",0.2,0.8,polynomial_params_deg2_noise_level_low.csv,4.203564294642724,10.444591372125092,2.2404286559155766,,,,,0.21629796120622785,0.43032439491714597,0.9021928274649085,True
338,low,2,"[15.874862379712992, 29.125097206137266, -17.196655544407655]",2,"[16.314363366936966, 27.049421468867052, -14.930028092083377]",0.4285714285714285,0.5714285714285714,polynomial_params_deg2_noise_level_low.csv,15.874862379712992,29.125097206137266,-17.196655544407655,,,,,0.05629437024076704,0.1691540707746213,0.43948861448998855,True
339,low,2,"[-14.37437352911162, 5.205802822562562, -16.842604077634455]",2,"[-14.564911401650964, 4.94324338250559, -16.33330562732138]",0.5714285714285714,0.4285714285714285,polynomial_params_deg2_noise_level_low.csv,-14.37437352911162,5.205802822562562,-16.842604077634455,,,,,0.029634013373131714,0.15638037992706078,0.22437729396338923,True
340,low,2,"[-7.488314975034811, 7.659336388541247, 5.713805701949204]",2,"[-7.485842942647867, 6.223655419147692, 6.934387202432366]",0.4285714285714285,0.5714285714285714,polynomial_params_deg2_noise_level_low.csv,-7.488314975034811,7.659336388541247,5.713805701949204,,,,,0.10730957832906007,0.30850795214877974,0.41969966304324924,True
341,low,2,"[5.342850371162818, 5.838816710855699, 7.833900646883568]",2,"[5.6303804620027105, 3.153775145251175, 10.590645806243256]",0.4285714285714285,0.5714285714285714,polynomial_params_deg2_noise_level_low.csv,5.342850371162818,5.838816710855699,7.833900646883568,,,,,0.06116527367535525,0.21994439700053042,0.3662706589815521,True
342,low,2,"[-7.83662727501611, -10.312064840632717, -6.955837505397114]",2,"[-9.295302892699928, -5.348938017871622, -10.999955827217695]",0.3333333333333333,0.6666666666666666,polynomial_params_deg2_noise_level_low.csv,-7.83662727501611,-10.312064840632717,-6.955837505397114,,,,,0.26696549556003024,0.3466580295025886,1.4586460333184625,True
343,low,2,"[-6.631004836096987, -7.927575438453597, -8.727359434202912]",2,"[-6.643003598086168, -7.753575246729334, -8.899328616792085]",1.0,0.0,polynomial_params_deg2_noise_level_low.csv,-6.631004836096987,-7.927575438453597,-8.727359434202912,,,,,0.0004771617517900017,0.019157891168359815,0.03201503493687596,True
344,low,2,"[-5.372592445858615, -7.14775327237436, -7.079649582167749]",2,"[-4.962293463843768, -8.994566424265308, -5.502072479341943]",0.2,0.8,polynomial_params_deg2_noise_level_low.csv,-5.372592445858615,-7.14775327237436,-7.079649582167749,,,,,0.020029656270326233,0.11249722174656011,0.13020056185657225,True
345,low,2,"[-72.79685973892943, -52.94179576650793, 42.48763384582931]",4,"[-73.24304415630165, -26.85593498691008, -100.71201374240108, 241.75020219412315, -125.56607644021858]",0.4285714285714285,0.5714285714285714,polynomial_params_deg2_noise_level_low.csv,-72.79685973892943,-52.94179576650793,42.48763384582931,,,,,0.5208432210787001,0.6406714900811332,0.8483199684430218,True
346,low,2,"[-4.246289622702253, -7.305535149604413, -4.940983473139847]",2,"[-3.9631165588601616, -8.891667386466626, -3.177815580975872]",0.0,1.0,polynomial_params_deg2_noise_level_low.csv,-4.246289622702253,-7.305535149604413,-4.940983473139847,,,,,0.025940139391378552,0.11788412164310957,0.07354501785542311,True
347,low,2,"[-10.463749621602654, -7.7927714786397315, -7.83661033879717]",2,"[-11.15174267148036, -4.363323671630917, -11.251420206385163]",0.6666666666666666,0.3333333333333333,polynomial_params_deg2_noise_level_low.csv,-10.463749621602654,-7.7927714786397315,-7.83661033879717,,,,,0.07724175172112525,0.21541638286215242,0.17304407349403306,True
348,low,2,"[15.55112157845608, 8.100395563717562, 8.067470507567457]",2,"[15.021942342989396, 10.559081684459096, 5.3380262383057175]",0.0,1.0,polynomial_params_deg2_noise_level_low.csv,15.55112157845608,8.100395563717562,8.067470507567457,,,,,0.09145082221827379,0.21584741068663157,0.7999195002943331,True
349,low,2,"[8.045185053920543, 7.358457879024327, 6.762066948814209]",2,"[8.207796348154883, 6.672787676336153, 7.759904898023889]",0.2,0.8,polynomial_params_deg2_noise_level_low.csv,8.045185053920543,7.358457879024327,6.762066948814209,,,,,0.03687464325940456,0.152388842626813,0.4747712320294575,True
350,low,2,"[3.671631043141432, -4.448893089386871, -10.096557887911604]",2,"[4.067344177818349, -6.035448176710045, -8.73934240798751]",0.2,0.8,polynomial_params_deg2_noise_level_low.csv,3.671631043141432,-4.448893089386871,-10.096557887911604,,,,,0.017624084034567212,0.09538393475763007,0.06794887816201323,True
351,low,2,"[8.298828336441359, -9.181067329127382, -6.128790957660949]",2,"[7.829393061212497, -6.990728639516074, -7.915440654234522]",0.3333333333333333,0.6666666666666666,polynomial_params_deg2_noise_level_low.csv,8.298828336441359,-9.181067329127382,-6.128790957660949,,,,,0.03222546852178842,0.15077277182515414,0.2018747729032606,True
352,low,2,"[-11.353355095649636, 12.275225198581776, -27.855050876403297]",2,"[-11.330427887232718, 10.843984747507992, -26.124826776140164]",0.3333333333333333,0.6666666666666666,polynomial_params_deg2_noise_level_low.csv,-11.353355095649636,12.275225198581776,-27.855050876403297,,,,,0.037525583969005974,0.17330828707895649,0.2730531256447737,True
353,low,2,"[7.141381711460472, 5.643663422602417, 11.530078935195348]",2,"[7.369859026903298, 6.484197659340173, 9.993898983321644]",0.6666666666666666,0.3333333333333333,polynomial_params_deg2_noise_level_low.csv,7.141381711460472,5.643663422602417,11.530078935195348,,,,,0.0721198236059688,0.24680001764617202,0.3434537220588929,True
354,low,2,"[-14.955863153134851, 17.037247040760867, 11.401999130908267]",2,"[-13.201393774416298, 10.105275476208107, 16.995606952154315]",0.3333333333333333,0.6666666666666666,polynomial_params_deg2_noise_level_low.csv,-14.955863153134851,17.037247040760867,11.401999130908267,,,,,0.3465078180982813,0.43098756340030514,0.39317089690340623,True
