true_degree,noise_level,seed,selected_degree,c1,c2,coefficients
6,moderate,3476,2,0.6666666666666666,0.3333333333333333,"[4.572931964511416, -1.4645006015458824, -7.561345076883707]"
6,moderate,3477,2,0.8,0.2,"[-2.1090890611166855, -6.119257879155634, 16.268466788906707]"
6,moderate,3478,2,0.0,1.0,"[-3.4982819598407477, 4.727576981685537, 7.140490076790048]"
6,moderate,3479,3,0.5714285714285714,0.42857142857142855,"[-5.466607263521872, 4.352514837010753, 37.80646829260697, -32.947236443128126]"
6,moderate,3480,3,0.0,1.0,"[-3.4307026064935635, 5.365090258753535, 17.095931034679555, -37.7117165606227]"
6,moderate,3481,2,0.5,0.5,"[-1.9354360019337087, -0.2203006120270719, -6.121176486695876]"
6,moderate,3482,2,0.42857142857142855,0.5714285714285714,"[-3.9357285504018416, 6.180932795531698, -13.457190806709132]"
6,moderate,3483,3,0.8,0.2,"[5.100560841857558, -6.652858818445702, 35.01702096857048, -35.713489477692775]"
6,moderate,3484,2,0.0,1.0,"[-5.201115360981791, -25.636713211621604, 29.52519785927698]"
6,moderate,3485,2,0.5714285714285714,0.42857142857142855,"[-30.973343464556592, 13.845933158362987, -24.093699581009147]"
6,moderate,3486,2,0.5,0.5,"[5.73268387625444, -4.739334545571314, 19.018240529513854]"
6,moderate,3487,2,0.8,0.2,"[1.9994856855729097, -1.509820329201009, -6.517316852727364]"
6,moderate,3488,2,0.3333333333333333,0.6666666666666666,"[-5.415537889739435, 9.063618869198656, -17.88871535278846]"
6,moderate,3489,4,0.5,0.5,"[-12.155391559375634, -7.786693920082966, 55.97591093024865, -145.75485019954073, 94.01600542918163]"
6,moderate,3490,2,0.0,1.0,"[3.1756268536780556, -2.8596291305869483, 13.751796454653347]"
6,moderate,3491,2,0.2,0.8,"[-1.1497362346210853, -1.9514296012695256, -10.309467989151635]"
6,moderate,3492,2,0.5714285714285714,0.42857142857142855,"[16.36413457182765, -20.173894015919885, 10.750989893875913]"
6,moderate,3493,2,0.42857142857142855,0.5714285714285714,"[-4.508868085457832, -18.886636453640513, 24.820725915525223]"
6,moderate,3494,4,1.0,0.0,"[3.411878291275289, 21.671131748865985, -92.58371013573937, 149.88658393919718, -88.20410522345679]"
6,moderate,3495,3,0.5714285714285714,0.42857142857142855,"[-7.380740335417668, 13.805998314256724, -37.0734703403635, 37.99872986427215]"
6,moderate,3496,3,0.0,1.0,"[-0.33998276705766783, -6.117607372994646, 6.797981224654359, -10.98538785061263]"
6,moderate,3497,4,0.5714285714285714,0.42857142857142855,"[8.77348428625681, -3.8557725555024835, 18.621950872072297, -104.24043222589724, 98.59586845875907]"
6,moderate,3498,3,0.3333333333333333,0.6666666666666666,"[5.190695225224799, -6.479039510106396, 14.520513068973678, -15.60335314326571]"
6,moderate,3499,3,0.2,0.8,"[-3.7933891803582735, 15.794262750069056, -43.98118487208677, 46.03168405943302]"
6,moderate,3500,2,1.0,0.0,"[7.487293717946322, -26.41936416198963, 43.079439905017956]"
6,moderate,3501,3,0.0,1.0,"[-2.067385328806348, -5.408339374235583, 30.957330064250527, -35.50026093698012]"
6,moderate,3502,3,0.5,0.5,"[8.496123776589398, -4.215037364736869, 34.44403961974048, -41.78694676387359]"
6,moderate,3503,3,0.2,0.8,"[-9.496387342013167, 0.3810921105198923, 27.65537279965978, -35.117044661246474]"
6,moderate,3504,2,0.0,1.0,"[-18.25949578548527, -31.866793525252927, 16.118955564560093]"
6,moderate,3505,3,0.3333333333333333,0.6666666666666666,"[-8.979599995281998, -4.069188951414387, 35.62342559217461, -47.74338379905858]"
6,moderate,3506,3,0.5,0.5,"[4.455798310601753, 9.168133114487576, -25.624482344005937, 29.99095191949755]"
6,moderate,3507,2,0.3333333333333333,0.6666666666666666,"[-1.0717851532211926, -11.472502576226459, 15.878230624043491]"
6,moderate,3508,1,0.5714285714285714,0.42857142857142855,"[-2.9032469811234707, -7.733402533197055]"
6,moderate,3509,2,0.5714285714285714,0.42857142857142855,"[5.872087605767285, -11.239430078607487, 16.78670722190039]"
6,moderate,3510,2,0.5,0.5,"[-3.701356614981926, -15.375331462878416, 5.476944914385402]"
6,moderate,3511,3,0.6666666666666666,0.3333333333333333,"[-9.009047409344129, 9.507550460948595, -36.519006446272954, 36.16414421270704]"
6,moderate,3512,3,0.0,1.0,"[6.495392638800144, -3.787460779822119, -47.532332310227986, 45.37201571757774]"
6,moderate,3513,4,0.8,0.2,"[-8.246039682691546, 15.964430419533171, -54.02108301460531, 108.74646209141893, -81.44920683294961]"
6,moderate,3514,2,0.6666666666666666,0.3333333333333333,"[2.445599153356244, -0.3936626429935224, 13.228524643588157]"
6,moderate,3515,3,0.2,0.8,"[-2.6263614295656015, -5.3781742966569395, 1.326542134980852, 13.49789165144958]"
6,moderate,3516,2,0.2,0.8,"[7.134788304859228, -2.8347513305393726, 13.020918821912128]"
6,moderate,3517,3,0.8,0.2,"[14.519838646994026, -5.361880409968773, -52.10094658261162, 51.4372420469811]"
6,moderate,3518,1,1.0,0.0,"[15.061736786726653, -12.129548397446646]"
6,moderate,3519,3,0.42857142857142855,0.5714285714285714,"[5.310983662745629, 20.68804213233706, -32.13339099583461, 25.27960672492872]"
6,moderate,3520,2,0.8,0.2,"[2.210396653024828, 0.7923620926548188, -10.258626507592894]"
6,moderate,3521,3,0.6666666666666666,0.3333333333333333,"[0.7078253586685527, 19.98922248944681, -37.14441487519266, 31.13260655678201]"
6,moderate,3522,3,0.8,0.2,"[4.585495256428169, 3.736103690735783, 13.235530742246887, -22.80522840103104]"
6,moderate,3523,2,0.0,1.0,"[5.036902428032567, -5.16545842545063, 16.316967938951127]"
6,moderate,3524,2,0.5,0.5,"[-3.3535725845858786, -1.196320604255355, 12.548900900487507]"
6,moderate,3525,3,0.6666666666666666,0.3333333333333333,"[-4.095351497389762, -16.551653762850524, 43.62811562987197, -40.18042432573418]"
6,moderate,3526,2,0.2,0.8,"[0.826354527916334, 6.136676772221107, -16.88451035728784]"
6,moderate,3527,3,0.8,0.2,"[12.339947621172765, 17.562027175843077, 27.23095020443965, -41.42657250088279]"
6,moderate,3528,3,0.2,0.8,"[-6.942489407819199, 17.780796716896027, -53.452033385298826, 52.07655332058749]"
6,moderate,3529,3,1.0,0.0,"[-8.068114257674143, -8.82038995476752, 42.89312451089331, -41.40499060878139]"
6,moderate,3530,2,0.5,0.5,"[5.433565101066323, -1.6029822157538443, 11.058005722608401]"
