generation_type,dataset_id,method_pol,metric,p_raw,p_holm
stochastic,288,silverman,imae,1.0,1.0
stochastic,288,silverman,maxerr,1.0,1.0
stochastic,289,cv,imse,1.0,1.0
stochastic,289,cv,imae,1.0,1.0
stochastic,289,cv,maxerr,1.0,1.0
stochastic,289,loocv,imse,1.0,1.0
stochastic,289,loocv,imae,1.0,1.0
stochastic,289,loocv,maxerr,1.0,1.0
stochastic,289,silverman,imse,1.0,1.0
stochastic,289,silverman,imae,1.0,1.0
stochastic,289,silverman,maxerr,1.0,1.0
stochastic,291,cv,imse,1.0,1.0
stochastic,291,cv,imae,1.0,1.0
stochastic,291,cv,maxerr,1.0,1.0
stochastic,291,loocv,imse,1.0,1.0
stochastic,291,loocv,imae,1.0,1.0
stochastic,291,loocv,maxerr,1.0,1.0
stochastic,291,silverman,imse,1.0,1.0
stochastic,291,silverman,imae,1.0,1.0
stochastic,291,silverman,maxerr,1.0,1.0
stochastic,294,cv,imse,1.0,1.0
stochastic,294,cv,imae,1.0,1.0
stochastic,294,cv,maxerr,1.0,1.0
stochastic,294,loocv,imse,1.0,1.0
stochastic,294,loocv,imae,1.0,1.0
stochastic,294,loocv,maxerr,1.0,1.0
stochastic,294,silverman,imse,1.0,1.0
stochastic,294,silverman,imae,1.0,1.0
stochastic,294,silverman,maxerr,1.0,1.0
stochastic,295,cv,imse,1.0,1.0
stochastic,295,cv,imae,1.0,1.0
stochastic,295,cv,maxerr,1.0,1.0
stochastic,295,loocv,imse,1.0,1.0
stochastic,295,loocv,imae,1.0,1.0
stochastic,295,loocv,maxerr,1.0,1.0
stochastic,295,silverman,imse,1.0,1.0
stochastic,295,silverman,imae,1.0,1.0
stochastic,295,silverman,maxerr,1.0,1.0
stochastic,296,cv,imse,1.0,1.0
stochastic,296,cv,imae,1.0,1.0
stochastic,296,cv,maxerr,1.0,1.0
stochastic,296,loocv,imse,1.0,1.0
stochastic,296,loocv,imae,1.0,1.0
stochastic,296,loocv,maxerr,1.0,1.0
stochastic,296,silverman,imse,1.0,1.0
stochastic,296,silverman,imae,1.0,1.0
stochastic,296,silverman,maxerr,1.0,1.0
stochastic,297,cv,imse,1.0,1.0
stochastic,297,cv,imae,1.0,1.0
stochastic,297,cv,maxerr,1.0,1.0
stochastic,297,loocv,imse,1.0,1.0
stochastic,297,loocv,imae,1.0,1.0
stochastic,297,loocv,maxerr,1.0,1.0
stochastic,297,silverman,imse,1.0,1.0
stochastic,297,silverman,imae,1.0,1.0
stochastic,297,silverman,maxerr,1.0,1.0
stochastic,298,cv,imse,1.0,1.0
stochastic,298,cv,imae,1.0,1.0
stochastic,298,cv,maxerr,1.0,1.0
stochastic,298,loocv,imse,1.0,1.0
stochastic,298,loocv,imae,1.0,1.0
stochastic,298,loocv,maxerr,1.0,1.0
stochastic,298,silverman,imse,1.0,1.0
stochastic,298,silverman,imae,1.0,1.0
stochastic,298,silverman,maxerr,1.0,1.0
stochastic,299,cv,imse,1.0,1.0
stochastic,299,cv,imae,1.0,1.0
stochastic,299,cv,maxerr,1.0,1.0
stochastic,299,loocv,imse,1.0,1.0
stochastic,299,loocv,imae,1.0,1.0
stochastic,299,loocv,maxerr,1.0,1.0
stochastic,299,silverman,imse,1.0,1.0
stochastic,299,silverman,imae,1.0,1.0
stochastic,299,silverman,maxerr,1.0,1.0
